timestamp_us,run_time_s,state,commanded_shear_pa,commanded_flow_ml_min,commanded_step_rate_hz,temp_reservoir_c,trigger_count,fault_code
1778373424940000,43.689,HOLDING,0.000,0.000,200,0.00,0,0
1778373425052000,43.801,HOLDING,0.000,0.000,200,0.00,0,0
1778373425161000,43.910,HOLDING,0.000,0.000,200,0.00,0,0
1778373425270000,44.019,HOLDING,0.000,0.000,200,0.00,0,0
1778373425380000,44.129,HOLDING,0.000,0.000,200,0.00,0,0
1778373425489000,44.238,HOLDING,0.000,0.000,200,0.00,0,0
1778373425598000,44.347,HOLDING,0.000,0.000,200,0.00,0,0
1778373425709000,44.458,HOLDING,0.000,0.000,200,0.00,0,0
1778373425819000,44.568,HOLDING,0.000,0.000,200,0.00,0,0
1778373425929000,44.678,HOLDING,0.000,0.000,200,0.00,0,0
1778373426038000,44.787,HOLDING,0.000,0.000,200,0.00,0,0
1778373426148000,44.897,HOLDING,0.000,0.000,200,0.00,0,0
1778373426253000,45.002,HOLDING,0.000,0.000,200,0.00,0,0
1778373426355000,45.104,HOLDING,0.000,0.000,200,0.00,0,0
1778373426467000,45.216,HOLDING,0.000,0.000,200,0.00,0,0
1778373426575000,45.324,HOLDING,0.000,0.000,200,0.00,0,0
1778373426687000,45.436,HOLDING,0.000,0.000,200,0.00,0,0
1778373426796000,45.545,HOLDING,0.000,0.000,200,0.00,0,0
1778373426906000,45.655,HOLDING,0.000,0.000,200,0.00,0,0
1778373427017000,45.766,HOLDING,0.000,0.000,200,0.00,0,0
1778373427125000,45.874,HOLDING,0.000,0.000,200,0.00,0,0
1778373427236000,45.985,HOLDING,0.000,0.000,200,0.00,0,0
1778373427345000,46.094,HOLDING,0.000,0.000,200,0.00,0,0
1778373427455000,46.204,HOLDING,0.000,0.000,200,0.00,0,0
1778373427563000,46.312,HOLDING,0.000,0.000,200,0.00,0,0
1778373427672000,46.421,HOLDING,0.000,0.000,200,0.00,0,0
1778373427782000,46.531,HOLDING,0.000,0.000,200,0.00,0,0
1778373427893000,46.642,HOLDING,0.000,0.000,200,0.00,0,0
1778373428001000,46.750,HOLDING,0.000,0.000,200,0.00,0,0
1778373428114000,46.863,HOLDING,0.000,0.000,200,0.00,0,0
1778373428223000,46.972,HOLDING,0.000,0.000,200,0.00,0,0
1778373428335000,47.084,HOLDING,0.000,0.000,200,0.00,0,0
1778373428444000,47.193,HOLDING,0.000,0.000,200,0.00,0,0
1778373428554000,47.303,HOLDING,0.000,0.000,200,0.00,0,0
1778373428662000,47.411,HOLDING,0.000,0.000,200,0.00,0,0
1778373428771000,47.520,HOLDING,0.000,0.000,200,0.00,0,0
1778373428882000,47.631,HOLDING,0.000,0.000,200,0.00,0,0
1778373428990000,47.739,HOLDING,0.000,0.000,200,0.00,0,0
1778373429099000,47.848,HOLDING,0.000,0.000,200,0.00,0,0
1778373429208000,47.957,HOLDING,0.000,0.000,200,0.00,0,0
1778373429320000,48.069,HOLDING,0.000,0.000,200,0.00,0,0
1778373429429000,48.178,HOLDING,0.000,0.000,200,0.00,0,0
1778373429541000,48.290,HOLDING,0.000,0.000,200,0.00,0,0
1778373429651000,48.400,HOLDING,0.000,0.000,200,0.00,0,0
1778373429764000,48.513,HOLDING,0.000,0.000,200,0.00,0,0
1778373429874000,48.623,HOLDING,0.000,0.000,200,0.00,0,0
1778373429987000,48.736,HOLDING,0.000,0.000,200,0.00,0,0
1778373430097000,48.846,HOLDING,0.000,0.000,200,0.00,0,0
1778373430206000,48.955,HOLDING,0.000,0.000,200,0.00,0,0
1778373430315000,49.064,HOLDING,0.000,0.000,200,0.00,0,0
1778373430423000,49.172,HOLDING,0.000,0.000,200,0.00,0,0
1778373430533000,49.282,HOLDING,0.000,0.000,200,0.00,0,0
1778373430641000,49.390,HOLDING,0.000,0.000,200,0.00,0,0
1778373430751000,49.500,HOLDING,0.000,0.000,200,0.00,0,0
1778373430859000,49.608,IDLE,0.000,0.000,0,0.00,0,0
1778373430968000,49.717,IDLE,0.000,0.000,0,0.00,0,0
1778373431076000,49.825,IDLE,0.000,0.000,0,0.00,0,0
1778373431185000,49.934,IDLE,0.000,0.000,0,0.00,0,0
1778373431294000,50.043,IDLE,0.000,0.000,0,0.00,0,0
1778373431403000,50.152,IDLE,0.000,0.000,0,0.00,0,0
1778373431511000,50.260,IDLE,0.000,0.000,0,0.00,0,0
1778373431621000,50.370,IDLE,0.000,0.000,0,0.00,0,0
1778373431734000,50.483,IDLE,0.000,0.000,0,0.00,0,0
1778373431843000,50.592,IDLE,0.000,0.000,0,0.00,0,0
1778373431951000,50.700,IDLE,0.000,0.000,0,0.00,0,0
1778373432061000,50.810,IDLE,0.000,0.000,0,0.00,0,0
1778373432171000,50.920,IDLE,0.000,0.000,0,0.00,0,0
1778373432280000,51.029,IDLE,0.000,0.000,0,0.00,0,0
1778373432390000,51.139,IDLE,0.000,0.000,0,0.00,0,0
1778373432498000,51.247,IDLE,0.000,0.000,0,0.00,0,0
1778373432608000,51.357,IDLE,0.000,0.000,0,0.00,0,0
1778373432716000,51.465,IDLE,0.000,0.000,0,0.00,0,0
1778373432826000,51.575,IDLE,0.000,0.000,0,0.00,0,0
1778373432935000,51.684,IDLE,0.000,0.000,0,0.00,0,0
1778373433044000,51.793,IDLE,0.000,0.000,0,0.00,0,0
1778373433154000,51.903,IDLE,0.000,0.000,0,0.00,0,0
1778373433262000,52.011,IDLE,0.000,0.000,0,0.00,0,0
1778373433371000,52.120,IDLE,0.000,0.000,0,0.00,0,0
1778373433480000,52.229,IDLE,0.000,0.000,0,0.00,0,0
1778373433590000,52.339,IDLE,0.000,0.000,0,0.00,0,0
1778373433699000,52.448,IDLE,0.000,0.000,0,0.00,0,0
1778373433807000,52.556,IDLE,0.000,0.000,0,0.00,0,0
1778373433916000,52.665,IDLE,0.000,0.000,0,0.00,0,0
1778373434025000,52.774,IDLE,0.000,0.000,0,0.00,0,0
1778373434134000,52.883,IDLE,0.000,0.000,0,0.00,0,0
